observed_at,market,model_id,model,price,currency,reference_new_price
2026-09-04T11:49:39Z,US,iphone-14-plus,iPhone 14 Plus,295.03,USD,729.00
2026-09-04T11:49:39Z,US,iphone-15,iPhone 15,386.00,USD,729.00
2026-09-04T11:49:39Z,US,iphone-15-plus,iPhone 15 Plus,433.00,USD,829.00
2026-09-04T11:49:39Z,US,iphone-15-pro,iPhone 15 Pro,527.11,USD,999.00
2026-09-04T11:49:39Z,US,iphone-15-pro-max,iPhone 15 Pro Max,634.00,USD,1199.00
2026-09-04T11:49:39Z,US,iphone-16,iPhone 16,552.42,USD,729.00
2026-09-04T11:49:39Z,US,iphone-16-plus,iPhone 16 Plus,585.70,USD,829.00
2026-09-04T11:49:39Z,US,iphone-16-pro,iPhone 16 Pro,645.00,USD,999.00
2026-09-04T11:49:39Z,US,iphone-16-pro-max,iPhone 16 Pro Max,783.00,USD,1199.00
2026-09-04T11:49:39Z,US,iphone-16e,iPhone 16e,384.00,USD,599.00
2026-09-04T11:49:39Z,US,iphone-17,iPhone 17,799.00,USD,829.00
2026-09-04T11:49:39Z,US,iphone-17-pro,iPhone 17 Pro,973.00,USD,1099.00
2026-09-04T11:49:39Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1153.00,USD,1199.00
2026-09-05T07:10:25Z,US,iphone-13,iPhone 13,244.00,USD,629.00
2026-09-05T07:10:25Z,US,iphone-14,iPhone 14,261.00,USD,629.00
2026-09-05T07:10:25Z,US,iphone-14-plus,iPhone 14 Plus,295.03,USD,729.00
2026-09-05T07:10:25Z,US,iphone-15,iPhone 15,397.00,USD,729.00
2026-09-05T07:10:25Z,US,iphone-15-plus,iPhone 15 Plus,410.00,USD,829.00
2026-09-05T07:10:25Z,US,iphone-15-pro,iPhone 15 Pro,527.11,USD,999.00
2026-09-05T07:10:25Z,US,iphone-15-pro-max,iPhone 15 Pro Max,626.45,USD,1399.00
2026-09-05T07:10:25Z,US,iphone-16,iPhone 16,542.00,USD,729.00
